,nose_x,nose_y,nose_p,left_ear_x,left_ear_y,left_ear_p,right_ear_x,right_ear_y,right_ear_p,left_ear_tip_x,left_ear_tip_y,left_ear_tip_p,right_ear_tip_x,right_ear_tip_y,right_ear_tip_p,left_eye_x,left_eye_y,left_eye_p,right_eye_x,right_eye_y,right_eye_p,neck_x,neck_y,neck_p,mid_back_x,mid_back_y,mid_back_p,mouse_center_x,mouse_center_y,mouse_center_p,mid_backend_x,mid_backend_y,mid_backend_p,mid_backend2_x,mid_backend2_y,mid_backend2_p,mid_backend3_x,mid_backend3_y,mid_backend3_p,tail_base_x,tail_base_y,tail_base_p,tail1_x,tail1_y,tail1_p,tail2_x,tail2_y,tail2_p,tail3_x,tail3_y,tail3_p,tail4_x,tail4_y,tail4_p,tail5_x,tail5_y,tail5_p,left_shoulder_x,left_shoulder_y,left_shoulder_p,left_midside_x,left_midside_y,left_midside_p,left_hip_x,left_hip_y,left_hip_p,right_shoulder_x,right_shoulder_y,right_shoulder_p,right_midside_x,right_midside_y,right_midside_p,right_hip_x,right_hip_y,right_hip_p,tail_end_x,tail_end_y,tail_end_p,head_midpoint_x,head_midpoint_y,head_midpoint_p
frame000,243.27584415584417,295.1766233766233,0.8050000071525574,139.46293235123085,276.34355727854233,0.9270000457763672,1222.3728208955224,708.551723880597,0.4334999918937683,204.717,272.0318961038961,0.8799999952316284,1232.8191493506492,703.2087662337663,0.7604999542236328,564.4215746268657,318.42099253731345,0.3899999856948852,226.495,294.84187012987013,0.675000011920929,132.399,286.0710447761194,0.9860000014305116,115.69932467532466,295.3963636363637,0.9279999732971193,562.1168955223881,363.939,0.7710000276565552,546.802,363.803,0.9409999847412108,541.7504415584415,363.6701298701298,0.9470000267028807,528.5696127156425,364.18148478387286,0.9204999804496764,515.6435820895522,363.3764776119403,1.0,510.0813134328358,364.171,0.9990000128746032,498.6841558441559,363.281,1.0,484.9221492537313,365.4859701492538,0.9990000128746032,476.6082077922078,364.7463896103896,0.9980000257492064,460.71,362.4592207792208,0.9700000286102296,108.46192207792208,275.392,0.9409999847412108,549.0088831168831,352.627,0.7064999938011169,535.0918441558441,349.8651940298508,0.968999981880188,123.74843341732894,304.7841015700717,0.625,570.8498367900756,376.9110540802481,0.3389999866485595,536.9684776119402,382.0029850746269,0.9610000252723694,453.55,356.403,0.9509999752044678,225.43522388059705,287.4444179104478,0.8379999995231628
frame001,243.89516417910448,295.39862453963946,0.8389999866485596,139.49180771467337,276.3802481100989,0.9054999947547911,1222.3039179104478,708.5485223880597,0.5744999647140503,204.953,272.60696103896106,0.9079999923706056,1228.955233766234,703.0571428571428,0.7769999504089355,564.5686268656716,318.3808955223881,0.4854999780654907,226.3486567164179,293.45703896103896,0.7039999961853027,132.354,286.24513432835823,0.9760000109672546,115.6263896103896,295.4262857142857,0.9240000247955322,561.9675223880597,370.3436883116883,0.7730000019073486,547.074,363.921,0.9139999747276306,541.9944935064935,363.5663376623377,0.9589999914169312,528.7153851521613,364.1916728048071,0.9144999980926514,516.1862686567164,363.4259104477612,1.0,509.8491940298507,363.9375584415585,0.9990000128746032,498.65423376623374,363.306,1.0,485.251,365.4981818181818,0.9990000128746032,476.6035324675325,364.7286233766234,0.996999979019165,460.764,362.0833246753247,0.9739999771118164,108.49558441558442,272.6424935064935,0.9290000200271606,548.979,352.56400649350644,0.7014999985694885,535.045090909091,349.49174025974025,0.9829999804496764,123.15085714285716,303.56883116883114,0.609000027179718,570.9393378561737,376.9355192866834,0.3600000143051147,537.0748656716418,377.784,0.9610000252723694,453.396,356.203,0.9629999995231628,225.20847761194028,287.3004179104477,0.8550000190734863
0,243.9532568327195,295.33632409381664,0.8454999923706055,139.826,275.435,0.8619999885559082,1226.403843283582,704.4697686567164,0.5889999866485596,206.05745454545453,272.9258181818182,0.9269999861717224,1233.2794029850745,700.8071641791045,0.7649999856948853,565.147,315.273,0.488999992609024,226.4593432835821,293.5496103896104,0.6129999756813049,132.219,286.3332537313433,0.9610000252723694,115.57215584415584,295.41506493506495,0.925000011920929,563.624,370.6073766233766,0.8560000061988831,547.614,364.31,0.972000002861023,542.2338701298702,363.6130909090909,0.977999985218048,528.235012987013,364.761,0.9290000200271606,516.6397611940298,363.4742686567165,1.0,509.8470447761194,364.0647272727272,0.9990000128746032,498.6935064935065,363.4588051948052,1.0,485.67546268656713,365.6599480519481,0.9990000128746032,476.5072207792208,364.622961038961,0.996999979019165,467.2,362.3881558441558,0.959999978542328,108.2505974025974,272.5826493506493,0.9049999713897704,555.743,355.85111688311684,0.6859999895095825,538.553552238806,349.4272207792208,0.9789999723434448,123.0797922077922,303.7072207792208,0.5649999976158142,570.9667059507656,373.3449187827098,0.3989999890327453,1163.708,699.795,0.959999978542328,453.715,357.085,0.9710000157356262,225.3148656716418,287.25098507462684,0.8349999785423279
1,243.9643310719132,295.47393215739487,0.812000036239624,139.862,275.41,0.8479999899864197,1226.4218731343285,704.5264626865671,0.6749999523162842,204.891,272.678025974026,0.906000018119812,1227.86,706.3022337662337,0.7789999842643738,882.6492910447762,717.1903656716418,0.4020000100135803,226.6345074626865,293.5056623376624,0.6460000276565552,132.369,286.5900895522388,0.953000009059906,115.9785462298895,296.16855979841057,0.9394999742507936,562.5886567164179,370.13329870129866,0.9480000138282776,547.6728358208956,364.332,0.9760000109672546,541.9617662337662,363.56540259740257,0.9900000095367432,528.2424935064936,364.788,0.9570000171661376,516.2464477611941,363.70659740259737,1.0,509.5278805970149,364.10867532467535,0.9990000128746032,498.37651948051945,363.585974025974,1.0,485.276776119403,365.95262337662336,1.0,478.1831641791045,364.3405714285714,0.9980000257492064,460.889,362.33111688311686,0.977999985218048,108.22067532467533,272.5948051948052,0.8899999856948853,1207.7290746268657,666.6651940298508,0.7379999756813049,538.3332537313433,349.44685714285714,0.968999981880188,120.12364925373134,303.05192537313434,0.5874999761581421,552.1578678038379,388.53642333785615,0.6019999980926514,537.5724179104477,377.5708051948052,0.9639999866485596,453.561,356.55,0.9810000061988832,225.34925373134328,287.3337313432836,0.7789999842643738
2,244.06219189765457,295.61310331459583,0.7979999780654907,139.959,273.0978701298701,0.8650000095367432,1226.382246268657,704.5531791044775,0.5360000133514404,204.834,272.621922077922,0.912999987602234,1233.261134328358,700.7598805970149,0.7400000095367432,882.5348432835821,717.1509552238806,0.496500015258789,226.79677611940292,293.5916883116883,0.6240000128746033,132.401,286.6588656716418,0.9580000042915344,116.04231207598372,296.1520217096337,0.9355000257492064,557.5268571428571,363.832,0.9049999713897704,547.508,364.435,0.9700000286102296,541.6522597402598,363.426,0.9810000061988832,528.6298197325063,364.2863027718551,0.9140000343322754,514.6581492537314,364.4005970149254,1.0,509.609552238806,364.3817142857143,0.9990000128746032,495.1558208955224,363.9132467532468,0.9980000257492064,484.0334328358209,366.1071044776119,0.9990000128746032,477.3159402985074,364.550961038961,0.9980000257492064,460.887,362.7836883116883,0.9819999933242798,108.22535064935064,272.5358961038961,0.890999972820282,1207.796776119403,666.6598208955224,0.6589999794960022,538.1881791044776,349.4721038961039,0.9760000109672546,120.102723880597,303.0984776119403,0.5559999942779541,,,,537.6250746268657,377.6362597402597,0.9319999814033508,453.529,356.824,0.9760000109672546,225.4814328358209,287.3100895522388,0.7699999809265137
3,243.8935382826129,292.9256429540609,0.8659999966621399,139.922,273.0286753246753,0.8080000281333923,1226.2990447761194,704.576552238806,0.5509999990463257,204.867,272.3442077922078,0.8399999737739563,1230.1284155844155,706.4247272727272,0.6290000081062317,564.5155373134328,318.5582462686567,0.3224999904632568,226.86125373134328,293.486025974026,0.7089999914169312,130.9511688311688,286.2859701492537,0.9480000138282776,115.387012987013,295.35241558441555,0.890999972820282,555.7762238805971,365.10279104477615,0.9175000190734864,547.754,362.6565194805195,0.975000023841858,539.12,362.987,0.972000002861023,527.7469090909091,364.811,0.8880000114440918,515.651104477612,365.0166233766234,1.0,509.01850746268656,364.5921038961039,0.9990000128746032,494.9677611940299,364.60332467532464,1.0,484.176,366.66376119402986,0.9990000128746032,475.8947532467532,364.86233766233767,0.9900000095367432,460.903,362.620051948052,0.9589999914169312,108.15428571428572,272.5284155844156,0.878000020980835,549.9518961038962,348.66,0.6949999928474426,534.9422337662338,349.1644675324675,0.984000027179718,120.09238059701492,303.14323880597016,0.6029999852180481,179.874,486.34925373134325,0.3289999961853027,534.8103896103896,372.181,0.878000020980835,452.769,356.936,0.9769999980926514,225.9800597014925,287.4551641791045,0.7850000262260437
4,243.8677542159333,292.79841829811977,0.8849999904632568,140.005,273.06981818181816,0.8420000076293945,1226.3319701492535,704.5924925373134,0.5525000095367432,204.901,272.39002597402595,0.765999972820282,1227.823,706.1881558441559,0.5830000042915344,564.3251492537313,314.48720149253734,0.5230000019073486,226.95797014925373,293.59075324675325,0.4769999980926513,132.364,286.77492537313435,0.9210000038146972,115.80994843962009,296.0668749757705,0.8914999961853027,555.6299626865672,365.31666417910446,0.9490000009536744,542.894961038961,362.260987012987,0.9269999861717224,536.9674029850746,363.305,0.9359999895095824,528.1077185501066,364.3834169412677,0.9424999952316284,514.2605373134328,365.284051948052,1.0,505.914,366.9023283582089,0.9980000257492064,494.9666865671642,365.6202985074627,0.9990000128746032,483.98077611940295,366.6325970149254,0.9980000257492064,475.648,364.50981818181816,0.9900000095367432,460.717,362.9183376623377,0.9179999828338624,107.692,270.73826865671646,0.8659999966621399,548.185,348.7411343283582,0.6790000200271606,534.6635844155844,348.9148051948052,0.9850000143051147,120.09767164179104,303.1816194029851,0.6060000061988831,544.976617949215,383.6312541190153,0.2594999969005584,,,,452.196,356.915,0.959999978542328,226.1294328358209,287.54758208955224,0.7129999995231628
5,243.944,291.917,0.8790000081062317,140.026,273.1577142857143,0.8529999852180481,1226.354358208955,704.545843283582,0.5299999713897705,204.911,272.3255064935065,0.6809999942779541,1227.839,706.2966233766234,0.4769999980926513,564.6041641791044,314.5304328358209,0.5534999966621399,226.88489552238804,293.6851948051948,0.5460000038146973,132.367,286.851223880597,0.9169999957084656,112.4371343283582,294.2242835820895,0.9120000004768372,556.876,364.3358961038961,0.9340000152587892,547.898,363.3129350649351,0.9459999799728394,539.359,363.1637014925373,0.9679999947547911,527.8294669509595,364.280224849777,0.965999960899353,514.1466268656717,364.8788059701493,1.0,505.866,365.2354285714285,0.9990000128746032,494.699104477612,364.76976623376623,0.9990000128746032,483.683104477612,365.73635820895527,0.9980000257492064,475.7965714285714,364.08062337662335,0.9850000143051147,460.6839402985075,362.5527272727273,0.9259999990463256,107.68728358208956,270.72214925373135,0.8650000095367432,555.785,348.7642597402597,0.7710000276565552,534.6710649350649,349.58901492537314,0.9959999918937684,122.8665974025974,303.5174025974026,0.4720000028610229,552.0790990502035,384.0880752083737,0.5764999985694885,535.0254545454545,373.98519402985073,0.9210000038146972,452.083,356.515,0.962000012397766,226.23259701492532,287.5819701492537,0.675000011920929
6,243.894,291.873,0.8519999980926514,139.891,273.1605194805195,0.8539999723434448,1226.362686567164,704.5464104477612,0.528499960899353,204.917,272.1525194805195,0.6159999966621399,1227.819,706.4004155844156,0.5580000281333923,565.662,315.123,0.6850000023841858,227.23824025974025,292.5999545454545,0.5820000171661377,132.454,286.75020895522385,0.8790000081062317,115.91745997286296,295.96088466757124,0.8819999694824219,556.5254025974026,364.4275324675325,0.9580000042915344,546.985,363.6056103896104,0.9829999804496764,536.5268059701492,362.361974025974,0.9800000190734864,523.783,364.958,0.9940000176429749,513.06,365.052895522388,1.0,504.6171428571428,365.2896623376623,0.9990000128746032,494.0339104477612,364.7707012987013,1.0,483.275,366.4488358208955,0.9980000257492064,475.2542337662337,363.907,0.99099999666214,460.803223880597,362.7079480519481,0.9589999914169312,107.71414925373134,270.7436417910448,0.8809999823570251,,,,530.942,348.8690149253731,0.9919999837875366,116.25101298701298,302.7497142857143,0.4839999973773956,551.5707028493894,383.9022554758674,0.6025000214576721,535.9529552238806,378.0663896103897,0.9480000138282776,451.691,356.968,0.9660000205039978,224.0548116883117,286.47232467532467,0.6189999580383301
7,243.959,291.763,0.8759999871253967,139.963,273.2297142857143,0.847000002861023,1226.3612910447762,704.5240373134328,0.3445000052452087,204.973,272.289974025974,0.6449999809265137,1227.803,700.9608358208956,0.395000010728836,564.4773731343283,314.27077611940297,0.4865000247955322,227.16351298701292,292.5605194805195,0.5945000052452087,132.259,286.65349253731347,0.8629999756813049,115.90703469664663,296.0968668346579,0.8734999895095825,556.3171343283582,364.73,0.9760000109672546,542.8295064935064,362.4236883116883,0.977999985218048,534.4475844155844,362.3984415584416,0.984000027179718,523.7602457840667,364.6701678619887,0.9944999814033508,512.765,365.0883582089552,1.0,504.6508051948052,364.924051948052,0.9990000128746032,494.201552238806,364.22462337662336,1.0,484.4407164179104,364.8680597014925,0.996999979019165,476.956,363.69257142857145,0.9950000047683716,460.75808955223886,362.8061298701298,0.9509999752044678,107.76680597014924,270.8296119402985,0.8519999980926514,555.1017313432836,349.2,0.6990000009536743,530.604,349.25423376623377,0.9869999885559082,116.21922077922078,302.96851948051943,0.4070000052452087,548.1848466757124,383.3824500872262,0.6069999933242798,531.219,374.2044179104478,0.9570000171661376,451.835,357.154,0.968999981880188,226.04776119402985,287.4637611940298,0.7289999723434448
